0.0,1.0225707984525603
10.23287880319755,1.0069338323172512
20.4657576063951,0.9904833406422987
30.698636409592655,0.9731637783147956
40.9315152127902,0.9549156678476204
51.16439401598775,0.9356754643599233
61.39727281918531,0.9153754730258191
71.63015162238285,0.8939438414121186
81.8630304255804,0.8713046551649515
92.09590922877796,0.8473781726031612
102.3287880319755,0.8220812418613188
112.56166683517307,0.7953279530404542
122.79454563837062,0.7670305868241247
133.02742444156817,0.7371009292305171
143.2603032447657,0.7054520280403553
153.49318204796327,0.6720004676553154
163.7260608511608,0.6366692325144065
173.95893965435837,0.5993912106614528
184.1918184575559,0.5601133539298628
194.42469726075348,0.5188014548686395
204.657576063951,0.4754454197029926
214.89045486714858,0.4300648113642065
225.12333367034614,0.38271431286949065
235.35621247354368,0.33348863341553325
245.58909127674124,0.28252627157925203
255.82197007993875,0.23001149450506733
266.05484888313634,0.17617392413253985
276.2877276863339,0.12128526894453759
286.5206064895314,0.06565300911072995
296.753485292729,0.009611208984285925
306.98636409592655,-0.04649096625681198
317.2192428991241,-0.10230209738239632
